cod_facultad,cod_escuela,cod_semestre,cod_alumno,cod_plan,cod_asignatura,asignatura,num_rep
2,3,20201,18020143,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
2,3,20201,18020143,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
2,3,20201,18020413,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
2,3,20201,18020413,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
2,3,20201,18020413,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
2,3,20201,18020413,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
2,3,20201,18020413,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
2,3,20201,18020427,2018  ,HSE006  ,COMUNICACIÓN Y RESOLUCIÓN DE CONFLICTOS ,1
2,3,20201,18020427,2018  ,HSE008  ,APRECIACIÓN DE CINE ,1
2,3,20201,19020146,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
2,3,20201,19020150,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
2,3,20201,19020150,2018  ,HSE003  ,ECONOMIA GENERAL,1
2,3,20201,19020150,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
2,3,20201,19020150,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
2,3,20201,19020150,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
2,3,20201,19020150,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
2,3,20201,19020150,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
2,3,20201,19020184,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
2,3,20201,19020185,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
2,3,20201,19020185,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
2,3,20201,19020398,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
2,3,20201,19020400,2018  ,HSE003  ,ECONOMIA GENERAL,1
2,3,20201,19020400,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
2,3,20201,19020412,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
2,3,20201,19020412,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
2,3,20201,19020455,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
2,3,20201,19020458,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
2,3,20201,19020458,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
2,3,20201,19020463,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
2,3,20201,19020477,2018  ,HSE003  ,ECONOMIA GENERAL,1
2,3,20201,19020480,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
2,3,20201,19020486,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
2,3,20201,19020491,2018  ,HSE011  ,QUECHUA,1
2,3,20201,19020491,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
2,3,20201,19020491,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,2
2,3,20201,19020491,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
2,3,20201,19020492,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
2,3,20201,19020492,2018  ,HSE003  ,ECONOMIA GENERAL,1
2,3,20201,19020492,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
2,3,20201,19020492,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
2,3,20201,19020492,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
2,3,20201,19020492,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
2,3,20201,19020492,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
2,3,20201,19020494,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
2,3,20201,19020494,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
2,3,20201,19020494,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
2,3,20201,19020494,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
2,3,20201,19020494,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
2,3,20201,19020494,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
2,3,20201,19020494,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,1,20201,18030015,2018  ,HSE003  ,ECONOMIA GENERAL,2
3,1,20201,18030185,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,2
3,1,20201,18030191,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,1,20201,18030193,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,1,20201,18030193,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,1,20201,18030193,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,3
3,1,20201,18030193,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,3
3,1,20201,18030193,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,2
3,1,20201,18030193,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,1,20201,18030193,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",2
3,1,20201,18030193,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,1,20201,18030193,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,1,20201,18030193,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,1,20201,19030009,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,1,20201,19030127,2018  ,HSE008  ,APRECIACIÓN DE CINE ,1
3,1,20201,19030127,2018  ,HSE011  ,QUECHUA,1
3,1,20201,19030127,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,1,20201,19030127,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,1,20201,19030127,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,1,20201,19030127,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,1,20201,19030127,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,1,20201,19030134,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,1,20201,19030134,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,1,20201,19030134,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,1,20201,19030136,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,1,20201,19030136,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,1,20201,19030136,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,1,20201,19030144,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,1,20201,19030144,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,1,20201,19030144,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,1,20201,19030144,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,1,20201,19030144,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,1,20201,19030144,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,1,20201,19030149,2018  ,HSE006  ,COMUNICACIÓN Y RESOLUCIÓN DE CONFLICTOS ,1
3,1,20201,19030149,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,1,20201,19030149,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,1,20201,19030149,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,1,20201,19030149,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,1,20201,19030149,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,1,20201,19030149,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,1,20201,19030149,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,1,20201,19030149,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,1,20201,19030149,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,1,20201,19030159,2018  ,HSE011  ,QUECHUA,1
3,1,20201,19030159,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,1,20201,19030159,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,1,20201,19030160,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,1,20201,19030161,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,1,20201,19030161,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,1,20201,19030161,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,1,20201,19030161,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,1,20201,19030161,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,1,20201,19030161,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,1,20201,19030162,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,1,20201,19030162,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,1,20201,19030162,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,1,20201,19030162,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,1,20201,19030162,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,1,20201,19030162,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,1,20201,19030162,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,3,20201,17030182,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,3,20201,17030182,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,3,20201,17030182,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,3,20201,17030182,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,3,20201,18030030,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,3,20201,18030030,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,3,20201,18030030,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,2
3,3,20201,18030030,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,2
3,3,20201,18030030,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,3,20201,18030030,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,2
3,3,20201,18030030,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,2
3,3,20201,18030036,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,3
3,3,20201,18030209,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,3,20201,18030230,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,2
3,3,20201,18030230,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,2
3,3,20201,18030230,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,3,20201,18030233,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,3,20201,18030233,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,2
3,3,20201,18030233,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,2
3,3,20201,18030233,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,2
3,3,20201,18030236,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,3,20201,19030026,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,3,20201,19030026,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,3,20201,19030026,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,3,20201,19030026,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,3,20201,19030026,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,3,20201,19030026,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,3,20201,19030026,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,3,20201,19030172,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,3,20201,19030172,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,3,20201,19030178,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,3,20201,19030178,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,3,20201,19030178,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,3,20201,19030179,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,3,20201,19030184,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,3,20201,19030184,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,2
3,3,20201,19030188,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,3,20201,19030188,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,3,20201,19030188,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,3,20201,19030188,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,3,20201,19030188,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,3,20201,19030188,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,3,20201,19030193,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,3,20201,19030193,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,3,20201,19030194,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,3,20201,19030194,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,3,20201,19030194,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,3,20201,19030194,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,3,20201,19030194,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,3,20201,19030194,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,3,20201,19030194,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,3,20201,19030195,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,3,20201,19030195,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,3,20201,19030199,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,3,20201,19030199,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,3,20201,19030199,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,3,20201,19030199,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,3,20201,19030199,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,3,20201,19030199,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,3,20201,19030201,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,3,20201,19030201,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,3,20201,19030201,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,3,20201,19030201,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,3,20201,19030201,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,3,20201,19030201,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,3,20201,19030202,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,3,20201,19030202,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,3,20201,19030202,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,3,20201,19030202,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,3,20201,19030202,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,3,20201,19030202,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,3,20201,19030202,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,3,20201,19030202,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,3,20201,19030202,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,3,20201,19030204,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,3,20201,19030204,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,3,20201,19030204,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,3,20201,19030204,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,3,20201,19030204,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,3,20201,19030204,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,4,20201,18030055,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,2
3,4,20201,18030055,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,2
3,4,20201,18030055,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,2
3,4,20201,18030055,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,4,20201,18030055,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",2
3,4,20201,18030057,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,4,20201,18030057,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,4,20201,18030057,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,2
3,4,20201,18030057,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",2
3,4,20201,18030057,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,4,20201,18030057,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,4,20201,18030057,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,4,20201,18030057,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,4,20201,18030059,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,4,20201,18030059,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,4,20201,18030268,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,2
3,4,20201,19030039,2018  ,HSE004  ,GENERO Y SOCIEDAD ,1
3,4,20201,19030039,2018  ,HSE011  ,QUECHUA,1
3,4,20201,19030039,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,4,20201,19030039,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,4,20201,19030039,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,4,20201,19030039,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,4,20201,19030039,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,4,20201,19030039,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,4,20201,19030039,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,4,20201,19030040,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,4,20201,19030040,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,4,20201,19030040,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,4,20201,19030040,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,4,20201,19030040,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,4,20201,19030040,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,4,20201,19030040,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,4,20201,19030044,2018  ,HSE006  ,COMUNICACIÓN Y RESOLUCIÓN DE CONFLICTOS ,1
3,4,20201,19030044,2018  ,HSE011  ,QUECHUA,1
3,4,20201,19030053,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,4,20201,19030053,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,4,20201,19030053,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,4,20201,19030055,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,4,20201,19030055,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,4,20201,19030212,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,4,20201,19030212,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,4,20201,19030212,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,4,20201,19030212,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,4,20201,19030212,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,4,20201,19030215,2018  ,HSE006  ,COMUNICACIÓN Y RESOLUCIÓN DE CONFLICTOS ,1
3,4,20201,19030215,2018  ,HSE011  ,QUECHUA,1
3,4,20201,19030215,2018  ,HSO201  ,LENGUAJE ACADÉMICO ,1
3,4,20201,19030215,2018  ,HSO202  ,INTRODUCCIÓN A LA INVESTIGACIÓN CIENTÍFICA ,1
3,4,20201,19030215,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,4,20201,19030215,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,4,20201,19030215,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,4,20201,19030217,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,4,20201,19030226,2018  ,HSE002  ,FUNDAMENTOS DE RIESGOS DE DESASTRES Y CAMBIO CLIMÁTICO ,1
3,4,20201,19030226,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,4,20201,19030226,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,4,20201,19030226,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,4,20201,19030226,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
3,4,20201,19030226,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,4,20201,19030226,2018  ,HSO105  ,GEOGRAFÍA Y MEDIO AMBIENTE ,1
3,4,20201,19030226,2018  ,HSO106  ,"ÉTICA, CIUDADANÍA Y DIVERSIDAD CULTURAL ",1
3,4,20201,19030226,2018  ,HSO203  ,ARTE Y LITERATURA DEL PERÚ Y AMÉRICA LATINA ,1
3,4,20201,19030226,2018  ,HSO204  ,REALIDAD NACIONAL Y GLOBALIZACIÓN ,1
3,4,20201,19030226,2018  ,HSO205  ,INTRODUCCIÓN A LA FILOSOFÍA ,1
3,4,20201,19030228,2018  ,HSE003  ,ECONOMIA GENERAL,1
3,4,20201,19030228,2018  ,HSO104  ,MATEMÁTICA APLICADA A LAS CIENCIAS SOCIALES Y HUMANAS ,1
3,4,20201,19030229,2018  ,HSO101  ,LENGUAJE Y COMUNICACIÓN ,1
3,4,20201,19030229,2018  ,HSO102  ,INTRODUCCIÓN A LA CIENCIA ,1
3,4,20201,19030229,2018  ,HSO103  ,PROCESO HISTÓRICO CULTURAL DEL PERÚ ,1
